pitches,fb_velocity,spin_rate,chase_pct,season,full_name,birth_year_clean,age
1378.0,92.6124174372523,2351.2509907529725,0.2759084791386272,2022.0,Freddy Peralta,1996,26.0
1023.0,99.71935483870968,2312.1,0.299412915851272,2022.0,Félix Bautista,1995,27.0
966.0,97.5,2509.051724137931,0.31891891891891894,2022.0,Dennis Santana,1996,26.0
1006.0,92.98912529550826,2121.791962174941,0.3059071729957806,2022.0,Domingo Acevedo,1994,28.0
1037.0,86.45849582172701,2173.357746478873,0.28693790149892934,2022.0,Adam Cimber,1990,32.0
540.0,92.130223880597,2227.177489177489,0.23448275862068965,2022.0,Justin Dunn,1995,27.0
1157.0,95.39973684210524,2389.228947368421,0.33451957295373663,2022.0,Griffin Jax,1994,28.0
1084.0,91.1037037037037,1952.0658436213992,0.30236486486486486,2022.0,Mark Leiter Jr.,1991,31.0
787.0,91.44243542435424,2263.0627306273063,0.3279445727482679,2022.0,Austin Pruitt,1989,33.0
1154.0,83.32121212121213,2006.3030303030303,0.23809523809523808,2022.0,Tyler Rogers,1990,32.0
697.0,94.29493670886077,2266.3205128205127,0.39540816326530615,2022.0,Víctor Arano,1995,27.0
3252.0,97.96686819830714,2200.049636803874,0.34807692307692306,2022.0,Sandy Alcantara,1995,27.0
556.0,,,0.3923611111111111,2022.0,Zach Pop,1996,26.0
993.0,97.18702460850113,2308.2058165548096,0.3054545454545455,2022.0,Bryan Abreu,1997,25.0
791.0,96.43011363636361,2432.096590909091,0.3137254901960784,2022.0,Michael King,1995,27.0
1560.0,90.78648648648648,2353.2905405405404,0.28846153846153844,2022.0,Aaron Civale,1995,27.0
703.0,94.47638888888889,2205.9808695652173,0.3142857142857143,2022.0,José Quijada,1995,27.0
782.0,95.95274725274724,2224.9926470588234,0.29095354523227385,2022.0,Génesis Cabrera,1996,26.0
857.0,95.69318181818184,1956.25,0.27488151658767773,2022.0,Diego Castillo,1994,28.0
673.0,92.8,1724.0,0.2877906976744186,2022.0,Cristopher Sánchez,1996,26.0
728.0,97.36769230769231,2152.3076923076924,0.25790754257907544,2022.0,Albert Abreu,1995,27.0
1028.0,95.00669371196756,2122.8448979591835,0.3118279569892473,2022.0,Jalen Beeks,1993,29.0
741.0,95.36666666666667,1959.3333333333333,0.17052023121387283,2022.0,Jake Bird,1995,27.0
1306.0,95.05928217821781,2283.92698019802,0.2754491017964072,2022.0,Brock Burke,1996,26.0
3125.0,96.79100401606426,2507.1839357429717,0.313424345847554,2022.0,Dylan Cease,1995,27.0
835.0,93.1676217765043,2016.942693409742,0.2635294117647059,2022.0,Tucker Davidson,1996,26.0
1143.0,94.06074380165289,2253.1192468619247,0.2658662092624357,2022.0,Austin Davis,1993,29.0
967.0,92.72994011976047,2180.0958083832334,0.24173553719008264,2022.0,Alex Faedo,1995,27.0
643.0,93.31295681063123,2285.421926910299,0.22126436781609196,2022.0,Jack Flaherty,1995,27.0
596.0,89.49596774193549,2105.75,0.26436781609195403,2022.0,Tyler Gilbert,1993,29.0
823.0,93.80520134228188,2369.8137583892617,0.24663677130044842,2022.0,Lucas Gilbreath,1996,26.0
942.0,95.79717314487633,2257.7836879432625,0.3138075313807531,2022.0,Sam Hentges,1996,26.0
869.0,94.2536231884058,2456.650485436893,0.24025974025974026,2022.0,Jeff Hoffman,1993,29.0
1012.0,95.18448979591838,2131.665306122449,0.291044776119403,2022.0,Tanner Houck,1996,26.0
2648.0,95.63578826237054,2426.601390498262,0.25759878419452886,2022.0,Mitch Keller,1996,26.0
2038.0,94.86790622473727,2530.422797089733,0.2572533849129594,2022.0,Michael Kopech,1996,26.0
1030.0,95.73199999999999,2286.56,0.3554868624420402,2022.0,Alex Lange,1995,27.0
1022.0,90.125,2010.9186507936508,0.26542056074766357,2022.0,Zach Logue,1996,26.0
783.0,93.54935064935064,2149.4935064935066,0.37559808612440193,2022.0,Brett Martin,1995,27.0
774.0,98.05490654205607,2447.696261682243,0.3005181347150259,2022.0,Trevor Megill,1993,29.0
763.0,95.73657407407407,2166.132867132867,0.25745257452574527,2022.0,Tylor Megill,1995,27.0
2715.0,93.02639821029084,2309.6442953020132,0.33285612025769507,2022.0,Jordan Montgomery,1992,30.0
1210.0,96.24194174757282,1968.7223300970875,0.2544,2022.0,Nick Nelson,1995,27.0
553.0,94.31233766233767,2351.135231316726,0.1678832116788321,2022.0,Sean Newcomb,1993,29.0
1881.0,93.70673211781205,2081.976157082749,0.27661596958174905,2022.0,David Peterson,1995,27.0
2293.0,95.47686658506733,2397.5091799265606,0.34196891191709844,2022.0,Drew Rasmussen,1995,27.0
1217.0,96.90877192982455,2561.218061674009,0.2926829268292683,2022.0,Tanner Scott,1994,28.0
1156.0,89.43906249999999,2277.2008928571427,0.30973451327433627,2022.0,Devin Smeltzer,1995,27.0
2032.0,92.19553415061296,2489.665789473684,0.2632113821138211,2022.0,Justin Steele,1995,27.0
857.0,93.70173913043479,2292.9124726477025,0.3475177304964539,2022.0,Erik Swanson,1993,29.0
703.0,91.58356164383562,2148.301369863014,0.3202247191011236,2022.0,Ryan Thompson,1992,30.0
1604.0,91.39543973941369,2262.7947454844007,0.26225165562913905,2022.0,Spenser Watkins,1992,30.0
2724.0,95.16073500967117,2388.9533980582523,0.2965571205007825,2022.0,Kyle Wright,1995,27.0
2168.0,92.21656314699794,2259.3022774327123,0.26064291920069504,2022.0,Glenn Otto Jr.,1996,26.0
601.0,93.47310126582279,2415.5,0.29292929292929293,2022.0,Peter Strzelecki,1994,28.0
3006.0,92.29915254237288,2059.7542372881358,0.3098220171390903,2022.0,Logan Webb,1996,26.0
962.0,94.65810810810812,2521.228187919463,0.27848101265822783,2022.0,Clarke Schmidt,1996,26.0
531.0,95.96465863453815,2210.4959677419356,0.2669172932330827,2022.0,Mike Baumann,1995,27.0
532.0,94.82869080779945,2320.8356545961,0.20901639344262296,2022.0,Caleb Ferguson,1996,26.0
708.0,91.46909090909091,2211.7,0.2710843373493976,2022.0,Tim Hill,1990,32.0
611.0,89.08775510204082,2144.4489795918366,0.22435897435897437,2022.0,Jared Koenig,1994,28.0
2391.0,92.03753481894152,2194.1434540389973,0.27989371124889284,2022.0,Joe Ryan,1996,26.0
575.0,95.33508064516128,2395.157258064516,0.2103448275862069,2022.0,Dinelson Lamet,1992,30.0
2560.0,97.26339410939691,2218.2186177715093,0.28890662410215484,2022.0,Shohei Ohtani,1994,28.0
1863.0,92.68028616852145,2213.4442675159235,0.3355191256830601,2022.0,José Suarez,1998,24.0
680.0,99.34078947368421,2101.7368421052633,0.3204225352112676,2022.0,Brusdar Graterol,1998,24.0
857.0,95.2944333996024,2250.577154308617,0.3106060606060606,2022.0,Enyel De Los Santos,1995,27.0
723.0,92.80852941176471,2139.5676470588237,0.211864406779661,2022.0,Vladimir Gutierrez,1995,27.0
934.0,93.80749464668095,2160.3319057815847,0.2832980972515856,2022.0,Adrián Martinez,1996,26.0
586.0,95.86023738872404,2296.244776119403,0.32038834951456313,2022.0,Oliver Ortega,1996,26.0
1050.0,100.81785714285714,2173.9861111111113,0.3764705882352941,2022.0,Jhoan Duran,1998,24.0
915.0,100.07857142857142,2548.0,0.45774647887323944,2022.0,Emmanuel Clase,1998,24.0
601.0,91.88308457711443,2191.7064676616915,0.2848101265822785,2022.0,Seth Martinez,1994,28.0
1023.0,100.16769662921348,2289.4661016949153,0.3921200750469043,2022.0,Andrés Muñoz,1999,23.0
800.0,97.97102272727274,2311.1420454545455,0.27638190954773867,2022.0,Robert Suarez,1991,31.0
1585.0,94.51811846689895,2346.5113438045373,0.2379746835443038,2022.0,Ryan Feltner,1996,26.0
654.0,93.77014925373135,2426.6082089552237,0.2280130293159609,2022.0,Trent Thornton,1993,29.0
542.0,96.8510582010582,2430.071618037135,0.3,2022.0,Tanner Rainey,1992,30.0
995.0,94.01263858093125,2356.6563192904655,0.3319838056680162,2022.0,Davis Martin,1997,25.0
1092.0,92.08212209302326,2218.311046511628,0.24784853700516352,2022.0,Konnor Pilkington,1997,25.0
2262.0,91.88510078878177,2134.3207712532867,0.23869801084990958,2022.0,Kris Bubic,1997,25.0
2761.0,92.4802348336595,2311.168848167539,0.31642694928084786,2022.0,Triston McKenzie,1997,25.0
544.0,91.60955882352941,2212.4007352941176,0.2689655172413793,2022.0,Cole Sands,1997,25.0
2495.0,96.72189281641963,2233.0079817559863,0.32461161079313167,2022.0,Shane McClanahan,1997,25.0
683.0,93.26074498567336,2220.58452722063,0.2868421052631579,2022.0,Jovani Morán,1997,25.0
1320.0,91.48583333333333,2091.7555555555555,0.2800658978583196,2022.0,Bailey Falter,1997,25.0
2382.0,94.05112855740923,2123.8341511285576,0.2839300582847627,2022.0,Daniel Lynch IV,1996,26.0
679.0,92.40217391304348,2212.0797101449275,0.28695652173913044,2022.0,Jake Woodford,1996,26.0
2398.0,93.06345454545453,2038.7481751824816,0.3197389885807504,2022.0,Patrick Sandoval,1996,26.0
1061.0,98.9923076923077,1949.0,0.23550724637681159,2022.0,Jordan Hicks,1996,26.0
2376.0,93.08461538461539,2060.3076923076924,0.26287744227353466,2022.0,Brady Singer,1996,26.0
1053.0,96.56105476673429,2477.0081135902637,0.33638025594149906,2022.0,Trevor Stephan,1995,27.0
2033.0,93.06729797979798,2324.2629582806576,0.29705882352941176,2022.0,Tony Gonsolin,1994,28.0
837.0,90.81463414634146,2247.6875,0.33737864077669905,2022.0,Scott Effross,1993,29.0
643.0,95.88932384341636,2273.9087591240877,0.26498422712933756,2022.0,Ian Gibaut,1993,29.0
2362.0,92.7410447761194,2143.455223880597,0.30623973727422005,2022.0,JT Brubaker,1993,29.0
658.0,90.52996108949417,1989.0894941634242,0.29441624365482233,2022.0,Matt Swarmer,1993,29.0
871.0,95.63805555555555,2268.5194444444446,0.31422018348623854,2022.0,Taylor Clarke,1993,29.0
1056.0,90.9773033707865,2488.178082191781,0.3081180811808118,2022.0,Phil Maton,1993,29.0
2930.0,94.08076923076922,2200.769230769231,0.27900355871886123,2022.0,Framber Valdez,1993,29.0
627.0,95.93569321533924,2265.5457227138645,0.25483870967741934,2022.0,Dauri Moreta,1996,26.0
2554.0,93.81236910994764,2355.3265706806283,0.2802155504234026,2022.0,Cristian Javier,1997,25.0
2618.0,93.52883345561263,2200.953778429934,0.30290791599353795,2022.0,José Urquidy,1995,27.0
1064.0,95.70685975609756,2656.713615023474,0.31204379562043794,2022.0,Alexis Díaz,1996,26.0
961.0,99.63027522935779,2642.46408839779,0.3446808510638298,2022.0,Ryan Helsley,1994,28.0
743.0,96.2,2475.5,0.24383561643835616,2022.0,Justin Lawrence,1994,28.0
1930.0,93.56838124054462,2234.5611620795107,0.32172131147540983,2022.0,Dean Kremer,1996,26.0
917.0,92.89156327543425,2339.4651741293533,0.24050632911392406,2022.0,Rony García,1997,25.0
992.0,90.96217616580311,2215.0104166666665,0.29739776951672864,2022.0,Reiver Sanmartin,1996,26.0
1215.0,95.9604938271605,2288.769547325103,0.31966053748231965,2022.0,Edward Cabrera,1998,24.0
603.0,92.92517482517482,2221.5174825174827,0.27941176470588236,2022.0,Javier Assad,1997,25.0
2023.0,93.98742203742204,1937.60625,0.284452296819788,2022.0,Ian Anderson,1998,24.0
1345.0,91.48383233532934,2322.7754491017963,0.3422222222222222,2022.0,Braxton Garrett,1997,25.0
737.0,92.11832797427653,2400.749196141479,0.2957393483709273,2022.0,Cole Ragans,1997,25.0
1848.0,94.36496062992124,2312.5555555555557,0.29232505643340856,2022.0,Nick Lodolo,1998,24.0
1063.0,93.21495327102804,2057.085981308411,0.26899383983572894,2022.0,Matt Manning,1998,24.0
1576.0,96.33195652173913,2221.4086956521737,0.2708333333333333,2022.0,Jesús Luzardo,1997,25.0
3015.0,93.86803355079216,2366.702147525677,0.30986842105263157,2022.0,Alek Manoah,1998,24.0
574.0,93.94215686274511,2216.4656862745096,0.27,2022.0,Dany Jiménez,1993,29.0
970.0,96.81994301994303,2232.9827586206898,0.2783300198807157,2022.0,Matt Brash,1998,24.0
602.0,93.27302158273382,2194.0797101449275,0.2890855457227139,2022.0,Max Castillo,1999,23.0
1130.0,,,0.29037800687285226,2022.0,Camilo Doval,1997,25.0
733.0,93.69468085106386,2336.7659574468084,0.2521246458923513,2022.0,Tommy Nance,1991,31.0
918.0,94.44573804573805,2119.6923076923076,0.22178217821782178,2022.0,Zach Jackson,1994,28.0
738.0,,,0.31024930747922436,2022.0,John King,1994,28.0
2170.0,91.867311827957,2143.3849462365592,0.3119853613906679,2022.0,Zach Plesac,1995,27.0
2884.0,94.10570809248556,2421.16509775525,0.3214053350683149,2022.0,Zac Gallen,1995,27.0
530.0,94.88197879858657,2003.9328621908128,0.2320675105485232,2022.0,Zack Thompson,1997,25.0
2141.0,98.85143112701253,2365.6959641255607,0.2795992714025501,2022.0,Hunter Greene,1999,23.0
1661.0,98.07142857142857,2072.0,0.2817073170731707,2022.0,Graham Ashcraft,1998,24.0
551.0,92.53744075829384,2311.4075829383887,0.29699248120300753,2022.0,Kirk McCarty,1995,27.0
1291.0,94.70026109660574,2237.290026246719,0.23981191222570533,2022.0,MacKenzie Gore,1999,23.0
1816.0,92.71869158878506,2034.0093457943926,0.2710495963091119,2022.0,Bryse Wilson,1997,25.0
1156.0,90.58757575757576,2334.756838905775,0.3148854961832061,2022.0,Bruce Zimmermann,1995,27.0
1739.0,93.42833333333331,2321.7571428571428,0.24004550625711035,2022.0,Jonathan Heasley,1997,25.0
3272.0,96.36666666666667,2658.5,0.33387533875338754,2022.0,Corbin Burnes,1994,28.0
1198.0,93.54054487179488,2255.213141025641,0.3088803088803089,2022.0,Keegan Akin,1995,27.0
1002.0,92.09797047970481,2266.850553505535,0.31223628691983124,2022.0,Eli Morgan,1996,26.0
880.0,96.24622641509436,2223.2961165048546,0.31542056074766356,2022.0,Joel Kuhnel,1995,27.0
728.0,92.11276595744681,2262.5349544072947,0.3939393939393939,2022.0,Dylan Lee,1994,28.0
3062.0,96.13154651879236,2135.3222427603205,0.25826446280991733,2022.0,Logan Gilbert,1997,25.0
1699.0,93.58161559888578,2460.6532033426183,0.3050239234449761,2022.0,Tyler Wells,1994,28.0
1988.0,94.1479704797048,2160.0036900369005,0.30244941427050054,2022.0,Tarik Skubal,1996,26.0
1213.0,97.56319648093843,2449.4860499265787,0.2697160883280757,2022.0,Dylan Coleman,1996,26.0
800.0,94.30594900849859,2217.67816091954,0.3080568720379147,2022.0,Jimmy Lambert,1994,28.0
2017.0,94.48614232209738,2420.3996247654786,0.29273084479371314,2022.0,Trevor Rogers,1997,25.0
2825.0,91.25970924195222,2205.847352024922,0.3199426111908178,2022.0,Shane Bieber,1995,27.0
593.0,91.88169014084507,2148.1361502347418,0.310126582278481,2022.0,Kyle Nelson,1996,26.0
608.0,93.32959183673469,2115.2704081632655,0.24702380952380953,2022.0,Matthew Liberatore,1999,23.0
1734.0,95.23652365236524,2224.246408839779,0.23022432113341204,2022.0,Andre Pallante,1998,24.0
550.0,94.57106918238996,2338.867924528302,0.3025830258302583,2022.0,Joe Barlow,1995,27.0
743.0,94.61724137931034,2207.591054313099,0.2442528735632184,2022.0,Sam Long,1995,27.0
786.0,93.54054054054052,2489.153153153153,0.2706185567010309,2022.0,Kirby Snead,1994,28.0
1160.0,93.04642857142858,2139.7678571428573,0.2866141732283465,2022.0,Jason Alexander,1993,29.0
2047.0,95.40994652406417,2181.520900321543,0.29265658747300216,2022.0,George Kirby,1998,24.0
1642.0,93.77541436464088,2283.299723756906,0.30068337129840544,2022.0,Mitch White,1994,28.0
855.0,92.53870129870128,2333.206266318538,0.3270588235294118,2022.0,Matt Festa,1993,29.0
515.0,92.29726027397258,2043.6780821917807,0.3046875,2022.0,Wyatt Mills,1995,27.0
1321.0,93.34082474226804,2204.131958762887,0.25255474452554744,2022.0,Adam Oller,1994,28.0
1004.0,94.47291666666666,2234.1805555555557,0.28185328185328185,2022.0,John Schreiber,1994,28.0
1197.0,93.64013157894736,2201.125,0.23469387755102042,2022.0,Josh Winckowski,1998,24.0
824.0,96.4421768707483,2295.984090909091,0.291044776119403,2022.0,David Bednar,1994,28.0
919.0,96.03442211055275,2275.6557788944724,0.2807017543859649,2022.0,Johan Oviedo,1998,24.0
1190.0,93.41455938697317,2221.635135135135,0.32791327913279134,2022.0,Trevor Richards,1993,29.0
508.0,96.88895184135976,2501.798866855524,0.2943722943722944,2022.0,Adrian Morejon,1999,23.0
606.0,93.77945205479453,2232.1917808219177,0.24161073825503357,2022.0,Yohan Ramírez,1995,27.0
971.0,96.18333333333334,2209.2820512820513,0.28635346756152125,2022.0,Jason Foley,1995,27.0
2214.0,93.1704092339979,2104.8368421052633,0.29009009009009007,2022.0,Reid Detmers,1999,23.0
902.0,96.92048780487806,2193.039119804401,0.2747747747747748,2022.0,Cionel Pérez,1996,26.0
515.0,96.21333333333334,2167.6566666666668,0.25769230769230766,2022.0,Kaleb Ort,1992,30.0
1033.0,96.72758620689655,2366.8782961460447,0.26256983240223464,2022.0,Carlos Hernández,1997,25.0
1541.0,95.64360000000002,2389.849333333333,0.3325242718446602,2022.0,Roansy Contreras,1999,23.0
1282.0,94.98729763387296,2189.6182048040455,0.23390894819466249,2022.0,Joan Adon,1998,24.0
701.0,91.53612565445025,2187.2120418848167,0.23652694610778444,2022.0,Tommy Henry,1997,25.0
2335.0,98.17357280307888,2341.7843388960205,0.30662020905923343,2022.0,Spencer Strider,1998,24.0
655.0,95.21901041666666,2353.8958333333335,0.25885558583106266,2022.0,James Karinchak,1995,27.0
719.0,94.36580459770116,2143.902298850575,0.24610591900311526,2022.0,Spencer Howard,1996,26.0
566.0,92.80752688172042,2079.1720430107525,0.32919254658385094,2022.0,Packy Naughton,1996,26.0
578.0,,,0.28664495114006516,2022.0,Collin Snider,1995,27.0
757.0,91.53262032085561,2258.478494623656,0.2896039603960396,2022.0,Cory Abbott,1995,27.0
1166.0,95.55390070921986,2185.1702127659573,0.28677839851024206,2022.0,Garrett Whitlock,1996,26.0
590.0,,,0.3333333333333333,2022.0,Josh Fleming,1996,26.0
1123.0,93.19714285714285,2150.763492063492,0.27223230490018147,2022.0,JP Sears,1996,26.0
1067.0,95.09916107382551,2071.9177852348994,0.2838095238095238,2022.0,Will Vest,1995,27.0
1306.0,94.55951903807615,2419.9599198396795,0.27565084226646247,2022.0,Kutter Crawford,1996,26.0
964.0,93.14424379232504,2318.196759259259,0.3234714003944773,2022.0,Brandon Hughes,1995,27.0
772.0,94.70680473372782,2327.559171597633,0.2997711670480549,2022.0,Ron Marinaccio,1995,27.0
1863.0,95.4967741935484,2115.2580645161293,0.2989247311827957,2022.0,Aaron Ashby,1998,24.0
2408.0,94.07485029940119,2406.000999000999,0.2991107518189167,2022.0,Luis Garcia,1996,26.0
1001.0,96.95806451612904,2202.1612903225805,0.3030852994555354,2022.0,Brayan Bello,1999,23.0
2642.0,94.39397590361445,2216.2151515151513,0.2738351254480287,2022.0,Josiah Gray,1997,25.0
1894.0,94.67677946324388,2306.8341121495328,0.25386996904024767,2022.0,Kyle Bradish,1996,26.0
740.0,93.63284671532845,2327.5328467153286,0.2683544303797468,2022.0,Nick Sandlin,1997,25.0
1064.0,94.07007125890736,2019.7553444180523,0.2962962962962963,2022.0,Josh Winder,1996,26.0
501.0,95.36567164179104,2354.1094527363184,0.2981132075471698,2022.0,Chase Silseth,2000,22.0
787.0,93.73453608247422,2370.7113402061855,0.2607655502392344,2022.0,Andrew Wantz,1995,27.0
963.0,94.11304347826088,2324.561872909699,0.29809725158562367,2022.0,Alex Vesia,1996,26.0
973.0,91.87274774774775,2154.175675675676,0.26810176125244617,2022.0,Garrett Hill,1996,26.0
956.0,89.02894736842106,2278.7229551451187,0.3191489361702128,2022.0,Penn Murfee,1994,28.0
737.0,93.95108958837773,2410.363196125908,0.2637889688249401,2022.0,Ryan Pepiot,1997,25.0
1287.0,94.31027397260274,2375.5068493150684,0.25356576862123614,2022.0,Beau Brieske,1998,24.0
812.0,90.50928571428571,2148.3785714285714,0.2914798206278027,2022.0,Bryce Elder,1999,23.0
1793.0,85.73426966292135,2158.635294117647,0.21691973969631237,2023.0,Adam Wainwright,1981,42.0
2141.0,89.53617747440273,2247.4017094017095,0.2777777777777778,2023.0,Zack Greinke,1983,40.0
2605.0,94.30176651305683,2428.0994602929836,0.30739299610894943,2023.0,Justin Verlander,1983,40.0
728.0,,,0.31343283582089554,2023.0,Kenley Jansen,1987,36.0
558.0,92.1,1660.0,0.2692307692307692,2023.0,Jesse Chavez,1983,40.0
910.0,88.39411764705882,2271.0588235294117,0.30148619957537154,2023.0,Corey Kluber,1986,37.0
2536.0,88.36202090592334,2203.5656804733726,0.2497918401332223,2023.0,Rich Hill,1980,43.0
2861.0,94.86076086956523,2305.435869565217,0.2826923076923077,2023.0,Charlie Morton,1983,40.0
946.0,94.6438202247191,2537.3953488372094,0.1761006289308176,2023.0,Daniel Bard,1985,38.0
2378.0,93.76997270245677,2358.663330300273,0.30248500428449016,2023.0,Max Scherzer,1984,39.0
720.0,95.77008196721312,2184.3975409836066,0.38688524590163936,2023.0,Chris Martin,1986,37.0
860.0,92.19057239057238,2216.198653198653,0.33482142857142855,2023.0,Johnny Cueto,1986,37.0
3078.0,92.4198377581121,2424.7462797619046,0.2849162011173184,2023.0,Lance Lynn,1987,36.0
1592.0,92.69960317460317,2217.4671968190855,0.28225806451612906,2023.0,Carlos Carrasco,1987,36.0
988.0,96.91009174311927,2235.0825688073396,0.28790786948176583,2023.0,Luis García,1987,36.0
2029.0,90.73243967828418,2325.167341430499,0.30673076923076925,2023.0,Clayton Kershaw,1988,35.0
1876.0,90.41373626373628,2176.115702479339,0.26899383983572894,2023.0,Wade Miley,1986,37.0
1063.0,93.63673110720563,2314.3374340949035,0.27918781725888325,2023.0,Kirby Yates,1987,36.0
1035.0,93.22280701754386,2374.719298245614,0.2680221811460259,2023.0,Adam Ottavino,1985,38.0
1231.0,90.17873754152824,2083.12,0.3024251069900143,2023.0,Jose Quintana,1989,34.0
2960.0,92.10601503759398,2257.0879396984924,0.2757097791798107,2023.0,Kyle Gibson,1987,36.0
1061.0,,,0.2859778597785978,2023.0,David Robertson,1985,38.0
2509.0,95.58461538461539,2108.076923076923,0.3046407185628742,2023.0,Alex Cobb,1987,36.0
1449.0,93.28988764044944,2198.938271604938,0.25487646293888166,2023.0,Chase Anderson,1987,36.0
2219.0,94.69272237196766,2405.495956873315,0.2721342031686859,2023.0,Yu Darvish,1986,37.0
706.0,92.16666666666667,2291.0,0.3076923076923077,2023.0,Scott Alexander,1989,34.0
873.0,95.81699346405229,2289.226229508197,0.3271461716937355,2023.0,Ryan Brasier,1987,36.0
1098.0,94.30807291666666,2228.6866840731072,0.31666666666666665,2023.0,Fernando Cruz,1990,33.0
987.0,95.67147435897436,2282.910652920962,0.23565573770491804,2023.0,Jake Diekman,1987,36.0
2736.0,92.18942891859052,2343.750304506699,0.32972972972972975,2023.0,Merrill Kelly,1988,35.0
1140.0,95.82440318302388,2356.5822281167107,0.2897727272727273,2023.0,Craig Kimbrel,1988,35.0
858.0,94.01557788944723,2323.5732323232323,0.35071090047393366,2023.0,Matt Moore,1989,34.0
1004.0,94.71385281385282,2556.8434782608697,0.3485714285714286,2023.0,Ryan Pressly,1988,35.0
1672.0,93.9366158113731,2208.3824756606396,0.33719582850521435,2023.0,Chris Sale,1989,34.0
881.0,92.35684523809525,2204.342261904762,0.33771929824561403,2023.0,Will Smith,1989,34.0
715.0,99.01028037383178,2288.8691588785045,0.3165266106442577,2023.0,Joe Kelly,1988,35.0
2230.0,91.62767857142856,2028.4414414414414,0.27932489451476794,2023.0,Martín Pérez,1991,32.0
1083.0,89.24950495049504,2290.4950495049507,0.2681564245810056,2023.0,Julio Teheran,1991,32.0
928.0,91.8404761904762,2194.3414634146343,0.2648401826484018,2023.0,Erasmo Ramírez,1990,33.0
996.0,95.80350404312667,2436.0161725067387,0.25473684210526315,2023.0,José Cisnero,1989,34.0
2435.0,90.12000000000002,2218.4026402640266,0.2946708463949843,2023.0,Tyler Anderson,1989,34.0
799.0,94.54363636363635,2382.8242424242426,0.3473684210526316,2023.0,Shawn Armstrong,1990,33.0
3191.0,96.64492840095465,2410.8788782816227,0.29763387297633875,2023.0,Gerrit Cole,1990,33.0
832.0,91.41549295774647,2451.450704225352,0.33405172413793105,2023.0,Danny Coulombe,1989,34.0
1553.0,93.20967741935483,2253.5283018867926,0.2694235588972431,2023.0,Anthony DeSclafani,1990,33.0
2235.0,95.1421686746988,2167.6893203883496,0.2863105175292154,2023.0,Nathan Eovaldi,1990,33.0
2827.0,92.89338624338623,2536.5093333333334,0.28381219341275404,2023.0,Sonny Gray,1989,34.0
962.0,92.59766666666667,2308.47,0.2768595041322314,2023.0,Brad Hand,1990,33.0
2112.0,87.77517401392112,2133.877030162413,0.3396880415944541,2023.0,Kyle Hendricks,1989,34.0
2821.0,91.22286049237984,2250.7580071174375,0.2841604350781781,2023.0,Jordan Lyles,1990,33.0
777.0,94.75882352941176,2269.02786377709,0.2486910994764398,2023.0,Trevor May,1989,34.0
1230.0,93.48064516129033,2331.44498381877,0.319047619047619,2023.0,Scott McGough,1989,34.0
999.0,91.27250000000001,2301.45,0.27606177606177607,2023.0,Collin McHugh,1987,36.0
774.0,,,0.23155216284987276,2023.0,Bryan Shaw,1987,36.0
1287.0,93.50356687898088,2303.8801020408164,0.29421487603305785,2023.0,Michael Tonkin,1989,34.0
2369.0,94.31505507955936,2453.6482843137255,0.29949238578680204,2023.0,Michael Lorenzen,1992,31.0
830.0,88.74078947368422,2065.7763157894738,0.3,2023.0,Hyun Jin Ryu,1987,36.0
1021.0,98.98079331941545,2418.1176470588234,0.23613963039014374,2023.0,Aroldis Chapman,1988,35.0
984.0,89.82857142857142,2561.5714285714284,0.2768361581920904,2023.0,Brooks Raley,1988,35.0
1456.0,92.4342857142857,2156.7842105263157,0.26177285318559557,2023.0,Ross Stripling,1989,34.0
1079.0,95.95378151260502,2506.316384180791,0.3018181818181818,2023.0,Yimi García,1990,33.0
3158.0,95.78851499634236,2494.962692026335,0.3222361809045226,2023.0,Zack Wheeler,1990,33.0
771.0,95.64107142857142,2194.651785714286,0.30092592592592593,2023.0,José Ureña,1991,32.0
1178.0,91.41459694989106,2503.309368191721,0.32084690553745926,2023.0,Matthew Boyd,1991,32.0
2840.0,91.75761316872428,2100.829218106996,0.2744027303754266,2023.0,Patrick Corbin,1989,34.0
1207.0,93.93410852713178,2301.9786821705425,0.29430379746835444,2023.0,Buck Farmer,1991,32.0
958.0,92.29709677419355,2176.223300970874,0.29979879275653926,2023.0,Dylan Floro,1990,33.0
2605.0,92.50637450199201,2413.1779548472778,0.3046931407942238,2023.0,Andrew Heaney,1991,32.0
584.0,93.75193798449612,2123.8606557377047,0.3010752688172043,2023.0,Matt Koch,1990,33.0
941.0,95.5,2134.858695652174,0.289738430583501,2023.0,Derek Law,1990,33.0
840.0,91.21428571428571,2234.6428571428573,0.32124352331606215,2023.0,Aaron Loup,1987,36.0
1867.0,,,0.27919911012235815,2023.0,Steven Matz,1991,32.0
3108.0,93.3213399503722,2274.3590062111803,0.2755174875089222,2023.0,Miles Mikolas,1988,35.0
655.0,93.49625668449197,2304.9304812834225,0.22653721682847897,2023.0,Shelby Miller,1990,33.0
1027.0,88.98324607329845,1987.4088397790056,0.297196261682243,2023.0,Hoby Milner,1991,32.0
1692.0,95.2614112458655,2211.704520396913,0.29161747343565525,2023.0,James Paxton,1988,35.0
1036.0,93.375,2297.589928057554,0.28,2023.0,Drew VerHagen,1990,33.0
1070.0,95.95066312997348,2307.867374005305,0.33217993079584773,2023.0,Pierce Johnson,1991,32.0
658.0,,,0.29743589743589743,2023.0,Dallas Keuchel,1988,35.0
